produce N and X and B	N B X
verify / and ` and G and F <sep> R ] ` =	no
verify @ and = <sep> w @ =	yes
verify not S and and @ and b and not e <sep> c > : 6 b P @ &	yes
verify not e and and not % and and not [ <sep> W " , 8 J J R e [ %	no
verify + and = <sep> J	no
verify r or { or D <sep> S X G % D	yes
produce not ^ and not W	` 7
verify / and W <sep> f	no
verify ' and 5 and ) and \ <sep> % # l 5 3 ?	no
verify 6 <sep> ( R p 6	yes
verify [ or - or T <sep> - > [ ' Y ; a	yes
produce [ and ~ and f	~ f [
verify X or : or q <sep> Z H	no
produce 5 or ?	? 5
produce ( or ^	^
verify P and not I <sep> " B . ~ k P g _ |	yes
produce g and 8	g 8
verify < and g and X and 2 <sep> 2 < X 1 g 9	yes
produce not ) and c	d c
verify not A and and not 5 <sep> 3 ] _ : 5 A	no
produce not 3 and not 3 and x	a k x
verify C or _ or \ <sep> O \	no
produce not C and 0 and not e	# 0 s
verify 8 and " and 7 and N <sep> = n N 7 k 8 " F	yes
produce not = and q	N q
produce not } and not ` and )	( D )
produce not ? and not g and not = and not L	s o ' r
produce } and 7 and p	7 p }
verify D <sep> f E Y . ! D 0	yes
verify ! <sep> O !	yes
produce not 2 and not M and ! and ! and	V 7 ! !
produce a or F or K	F K a
verify * <sep> * o S :	yes
produce not c and not 1 and not t and x	0 " = x
produce % or ; or 6	6 % ;
verify b or r <sep> 5 e .	no
produce { or |	|
verify r and e <sep> f & 7 \ 1 / ?	no
produce F and n	F n
verify j and < and / and n <sep> S t w D d s U	no
produce F and not t and not }	F R I
produce ] and Y and g	g ] Y
verify $ or Z <sep> t H 7	no
verify b and w and 6 <sep> F b 6 w	yes
produce h or ] or / or 4	h 4 ] /
verify 2 and ^ and v and L <sep> u	no
produce c and ) and t and ^	t c ) ^
produce # or + or e	# +
produce ~ and ^ and x and K	x ^ K ~
verify " <sep> { q ] Z	no
verify G <sep> G	yes
produce not > and not = and not ` and h	w * . h
verify Y and k and not A and and not 4 <sep> i | R v h q p + ( 4 A	no
produce H or !	!
produce h and p and P	P h p
verify not " and and G <sep> u I ` G 3 p Q k z	yes
verify t and ) <sep> 4 r	no
produce j and l and M	l j M
verify X or J or l or M <sep> l J M	yes
verify p or B <sep> B h 8 Z p @ ! m O	yes
produce B or |	B
verify . or l or 8 or F <sep> @	no
produce 8 and x	8 x
produce T or j or N	N
produce W and g and q	g q W
produce ^ and not ] and S	^ Y S
produce not O and not "	x +
produce - or ` or a or t	-
verify n or 7 or ^ <sep> [ C x p n ^ { h	yes
produce D or x	x D
verify L and ] and v <sep> g v Z L u ] < y Q	yes
produce Z or T	Z T
produce e and l	l e
produce o or Y or ) or S	o Y
verify 3 or * or X <sep> | = j ` h l * 7	yes
verify A and S and y <sep> B ~ /	no
verify e <sep> e a	yes
verify " or g or " or <sep> T ! " 4 g x X "	yes
produce p and ?	? p
verify 8 or > <sep> m # > z C 8 s	yes
produce # or T	# T
produce * and r and not ! and E	* r ] E
verify not \ and and not y and and not _ <sep> # 9 k _ y \	no
produce n or p or o or x	p
produce not j and V	K V
verify + or E or h or | <sep> U	no
verify x and h and # and r <sep> @ w | N Y E G	no
produce 7 or } or -	-
produce E and m and E and d	m E d E
verify ) and 4 <sep> %	no
verify $ or + or D or h <sep> $ + i h	yes
verify O <sep> U	no
verify \ or ? <sep> K T - k ? N	yes
produce not = and R	b R
produce m or B or \	m
produce not % and A and 0	! A 0
verify Q and i and m and n <sep> m n Q i	yes
produce - and 5 and Y	Y - 5
produce 4 or _ or Y or =	= 4 Y
verify not ! and and u <sep> \ u	yes
produce ) or P or 5	P ) 5
verify k and $ <sep> b	no
produce not 9 and not X and not X and	{ V m
produce x and ~	x ~
verify X <sep> w ~ A 3	no
verify F and 7 and R and not * <sep> _ I 7 *	no
produce not C and not " and not ; and not w	o M N S
verify n and 9 <sep> o O 5 ~ E .	no
produce s and R and o	s R o
verify U or ^ <sep> :	no
verify not z and and not < and and not G <sep> M E N % & X ( C R 6	yes
produce k or Q	k
produce W or n	W
produce g or K	g
verify 9 <sep> J a l y h }	no
verify # and A and 0 and _ <sep> # 0 _ A V	yes
produce not w and not O and not ;	3 @ D
verify = and w and b <sep> w C b c < D = -	yes
produce # or 6 or I	# I
produce O or " or r	" r O
verify Z <sep> C	no
verify [ or d or T <sep> } K s : p / .	no
verify 1 <sep> 1 H	yes
verify s and s and <sep> W Y $ s l 5	no
verify c and not z and and not J <sep> c N @ * B	yes
produce c and } and 5	5 c }
verify $ <sep> 9 h m w	no
verify not z and and not 7 and and not Q and and not g <sep> = ; k 3 y W 2 d >	yes
produce H or O or O or	H O
verify ( and = <sep> n ) k > P ! U	no
produce ! and # and B	B ! #
produce e and z and i	z i e
verify : and i and ; <sep> k 8 7 C o P	no
verify \ or a or A or Y <sep> Z V	no
produce h and not ^ and not 7 and not >	h v 4 c
produce ) and ( and v and }	v } ( )
verify " <sep> 8 o P )	no
verify # or T or 6 or ? <sep> K 6 ?	yes
verify B or B or ! <sep> * # : P B A x	no
verify Y and ' and T <sep> ? < c j $	no
verify not [ and and A <sep> Y / f \ ` a M [	no
verify E and d <sep> % L E ~ d I	yes
produce d and m and not : and not X	d m y f
produce @ and : and d	d @ :
produce i or { or Z or N	N { Z i
verify i or " or q or o <sep> i / ? o k "	yes
produce c and not )	c $
produce x or 5	x
produce - or } or q	-
produce not ? and b and ^	s b ^
produce l and d	d l
verify not 6 and and w <sep> I Q # @ 6	no
verify Q and not 7 and and g and not 2 <sep> r g R @ f I Q J $	yes
verify N <sep> _ X N	yes
verify not ~ and and not # <sep> y B + J # ~	no
produce & or k or X	&
produce J or @ or l	l J @
produce | or X or O or w	O | X w
verify i and not . and and c <sep> z ` ' < c @ n i	yes
produce r and H and M	r H M
produce ] and 8 and v and n	8 n ] v
verify not c and and not u and and B <sep> B F k B W [	yes
produce ; or r or G or G or	G r G
produce ! or u or #	#
produce 9 or J or i	9 J
verify not 2 and and not m and and not ] <sep> @ E o A ) m r 9 + m 2 ]	no
produce not % and not e and i and 6	/ v i 6
verify @ <sep> z @	yes
verify } <sep> - #	no
produce n and not = and v and n and	n w v n
verify / or & <sep> / A	yes
verify X and c <sep> 5 @ z t % 8	no
produce x or } or -	x - }
verify not ) and and | and not E and and ( <sep> o \ @ f | U M N w E )	no
produce % and ; and A	A ; %
verify P and < and i <sep> i P < K	yes
produce not 0 and not @ and 9	k , 9
verify z and * and F and I <sep> -	no
verify j and not N and and not < <sep> l x h j j 5	yes
produce ( and 3 and p and a	a ( 3 p
verify G <sep> k G	yes
verify w or [ or E or T <sep> } \	no
verify U <sep> | L * J e U F f	yes
verify 1 and ~ and K <sep> H { ]	no
verify 0 <sep> }	no
verify 3 or L or i or 7 <sep> p +	no
verify not O and and not n <sep> = 5 S U ! C =	yes
produce J or d	J d
verify j or 9 or " or > <sep> ' F " I	yes
verify not B and and J and not v and and not 3 <sep> R J W d b / u F 0 A	yes
produce not q and not n	s N
verify W or n or N or 3 <sep> V ` p P	no
produce _ and s and `	s _ `
verify not = and and not r and and not ~ and and not 6 <sep> # 5 S : d V g v =	yes
produce not D and not g	T "
produce c and not U and not U and	c D }
produce 7 or R or 1	1
verify b and V and d and E <sep> p U | &	no
verify Q or ] <sep> ; . U ~ H % h	no
produce q or a or a or	q a
verify ~ or ) or E or r <sep> f z	no
verify not : and and o and not ; <sep> " o \ " @ _ ' 4 w =	yes
verify O <sep> V 2 O	yes
produce 3 and $	$ 3
verify a and + and @ and b <sep> { H 2	no
produce ) and t	t )
produce ~ and U	U ~
produce P and }	} P
verify ^ and > and v and o <sep> v R > o D ^ :	yes
verify D <sep> c	no
verify G and L and W <sep> o	no
verify 3 <sep> ] E 0 3 ,	yes
produce 2 and T and H and Q	2 Q T H
produce [ and x and b	b [ x
verify A <sep> U y A " o	yes
produce not I and not k	P X
produce < or < or x	<
verify S and y and ? and h <sep> ' ? S K h z 3 y	yes
verify Y and t and y <sep> M @ D $ b	no
produce | or V or 2	2
verify g or ^ <sep> } 7 # y > S A	no
produce u or 0 or +	0
verify d <sep> z T	no
produce not z and 6	} 6
produce A or 2	A
verify 7 <sep> Q O $ K r 7 b	yes
produce > and not ~	> u
verify E and | <sep> O I _ | * E 5 G	yes
produce 4 and ] and ? and s	] ? s 4
produce 7 and [ and ,	, 7 [
verify T or K or Y <sep> _ E P	no
verify C or 1 <sep> C 1	yes
produce V and not C	V X
verify s or = <sep> \	no
verify q <sep> ` F z L =	no
verify r <sep> n L G E s b	no
produce P and b and 3	3 b P
produce ! or Z or H or :	H :
produce G and E and not k and not Z	G E B E
verify not 1 and and not ~ and and not f and and not b <sep> S j , - y ) ^ [ _ p 1 b ~ f	no
produce $ and b and 4	$ 4 b
verify F and 9 and g <sep> 7 0 q O -	no
produce R and L and L and	L R L
verify H and " and / <sep> _ Q h I e . 3	no
produce G and l and B and \	B l \ G
produce 2 and 0	2 0
produce u or .	.
verify d <sep> 8 u C . ~ ' d ]	yes
verify l <sep> l C q	yes
produce not N and not ! and not ;	a I <
verify Z and not [ and and not E <sep> S / ~ V ( g n u v E [	no
verify 8 <sep> _ ; e w a m >	no
produce I or y or k	I
verify not t and and Z <sep> _ " t	no
produce 4 or Y or x or =	Y =
verify not : and and not 7 and and not p and and R <sep> + S b B * ^ d ! H n p 7 :	no
produce X or A or z or 2	A X
verify r and _ and | and % <sep> i % _ r | H	yes
verify not K and and not a and and not 4 <sep> < 3 Z E 9 x x	yes
produce B or z or d	B z
produce * and | and B	* B |
produce not K and ]	( ]
produce m or : or B or J	J : m
produce j or "	j "
verify x <sep> u x ]	yes
produce ~ and K and ) and 8	K 8 ) ~
verify x and d and - <sep> l y ? x @	no
produce e or u or u or	e u
produce , and U and ?	U , ?
verify : or L or P <sep> P L :	yes
verify O or F <sep> O u F x	yes
produce ' or Z or B	B Z '
verify l <sep> E l w Y R	yes
produce not ( and not 4	N q
produce U and S	S U
produce K and not ) and not > and not W	K x G +
produce 8 and t and 8 and W	t 8 8 W
verify 8 or m or . or ^ <sep> Z @ t . 8	yes
verify y and not 5 and and not s <sep> T P D y	yes
produce not f and not f and	I Y
produce $ and not ^ and >	$ 0 >
verify ( and # and k <sep> J k ( M # } d	yes
produce } and h and x and W	x h W }
produce ! and O and 0	! 0 O
produce ` and P and not $	` P /
verify w <sep> F x 4 j $ Q /	no
verify ; and F and q and > <sep> D o	no
produce R or b	b
verify | or , or Y or k <sep> v	no
produce K and _ and s	s _ K
verify ; <sep> m % s ' Q	no
verify ; or 8 or 3 or l <sep> v ; ` b	no
verify N and & <sep> e & N	yes
verify = or D or b <sep> " d ;	no
verify S <sep> c S	yes
verify c or > or 9 <sep> G ] &	no
produce r or " or + or I	" r
verify D or ? or s or ( <sep> l : v P	no
produce not w and not J and E and not 6	U , E *
verify i and c <sep> } E c D i	yes
verify b and Z and 5 <sep> 3 b 5 F Z S z ]	yes
produce 3 or K or a or (	K a ( 3
produce D or Y	D Y
produce , or 8	,
produce _ and not = and U and f	_ & U f
verify = and \ and 6 and not ? <sep> 6 U = \	yes
verify l or l or <sep> l D Y l	yes
verify k <sep> k	yes
produce , or - or (	,
verify n and 2 and J <sep> e m ( l	no
produce not a and R and g and _	1 R g _
verify not @ and and not # and and + <sep> R ? + ? Q 8 x M p	yes
produce ! and m and @	m ! @
produce ` or < or R or s	` R s
verify 8 and R <sep> N c - " ) q	no
verify f <sep> f V 6 ~	yes
verify ; or c <sep> ; W " : w g ? C c	yes
produce z and m and +	m + z
produce a or o or h or P	P
verify 1 or C or | or r <sep> 1 < x C r	yes
produce K or o	K
produce ~ or }	} ~
produce & and . and X and . and	. & X .
verify a and k <sep> /	no
produce t and not s	t ,
produce b or < or o or < or	<
verify . and ! and I <sep> L Y I ! - .	yes
verify not < and and not i <sep> ] G < i	no
produce , or ~ or L or 1	1 ~
verify $ or @ <sep> p 1 B o > _ I	no
produce not 4 and not < and not < and not }	x w _ \
produce not t and p	F p
produce > and v and x	> v x
produce R and < and not }	R < Z
verify F <sep> N E .	no
produce : or d or T	T d :
produce not T and \ and not !	\ \ Z
verify i or l or U <sep> | > j w N / G	no
produce % and Q	% Q
produce l and { and % and C	C % l {
verify ~ <sep> 0 C ~ X <	yes
produce not 2 and not 2 and not 2 and	g M -
verify not I and and not ] and and not 7 <sep> w C 6 v - ] 7 I	no
verify Y and t and = <sep> " S s = t Y n	yes
verify % <sep> % &	yes
verify % and = and s <sep> J N s z 7 G -	no
produce not 7 and not -	N V
verify - <sep> U X a F n 5	no
produce } and /	/ }
verify ! or 7 or U or * <sep> q i U < A 7 ! $ b S	yes
produce I or Q	Q
verify # and A and h and E <sep> > # h A E	yes
produce T and + and X and E	X E T +
produce 8 and < and F	8 F <
verify Z and + <sep> " Z + + 6 f & A D	yes
verify - and not x and and C and not h <sep> G Y N x h	no
produce " or X or d	d
verify : <sep> j # a W 2 @	no
produce k and j	k j
produce not b and c and h	o c h
verify 6 and not } and and not [ <sep> & ; E D 4 W 6	yes
verify C <sep> M Y f t ` c	no
verify not m and and " and not m and and <sep> Z " | m	no
verify ` or ] <sep> O ` "	no
produce J and 6 and C and *	J * 6 C
verify y or V or # <sep> t w S	no
produce l and M and H	M H l
produce Z and X and Q	Q Z X
produce G and { and .	{ G .
verify not 9 and and not H and and not ; <sep> < _ y 1 8 U X ; 9 H	no
verify x <sep> # e |	no
produce not & and not #	] N
produce not s and g and not t	0 g "
verify not b and and not Z <sep> h u O R r k	yes
produce u or ; or "	; u
verify K or Y <sep> K j [ n . M 0	yes
verify u or ^ <sep> u ^	yes
produce 5 and `	` 5
verify k or ( <sep> r Z k (	yes
verify + <sep> + 3	yes
verify ' and not # and and b <sep> x i f K n ~ d #	no
produce g and q	q g
produce M and T and #	T # M
verify m and & <sep> ? m & Z v 3 C	yes
verify M or ! <sep> R y ! f M	yes
produce $ and b and S and 3	b $ 3 S
produce ] or } or < or `	< ` ] }
produce U or ,	U ,
produce R and o and q and ^	q ^ R o
verify 8 or z <sep> B ( ^ e /	no
produce t and h and not [ and p	t h w p
produce A or %	A %
produce ? or f or )	f ? )
verify R and ` and 7 and ^ <sep> ` 7 ^ R	yes
verify g <sep> X } > g	yes
produce t and [	t [
produce # or O or A	O A
produce not [ and 1	, 1
produce / and R and R and 1	R 1 R /
produce b or v or P or <	< b
verify V or = or , <sep> V p 4 = , A P ' J ,	yes
produce $ or }	}
produce i and not &	i o
produce , and b	, b
verify 4 <sep> D i r H 4 o	yes
verify not a and and not a and and <sep> % 8 M v r x	yes
verify L and W and I <sep> = 5 2	no
verify c and 2 and B <sep> % < [ Z f a T	no
verify = and d <sep> , 9 ? = ` d L	yes
verify & or c <sep> B l ~	no
verify not Z and and not ? <sep> 9 P y u I 4 ~ o F Z ?	no
produce I or r	r I
produce l or !	! l
verify a <sep> v n d	no
produce { or k or \ or *	* { \ k
verify 3 or ! <sep> p	no
verify v <sep> 7 v W F K 1	yes
produce d or l	d
produce . and + and { and e	+ e . {
produce A or 9	9 A
verify P or F <sep> S , y = i \ a	no
produce E and k and 0 and e	E 0 k e
produce not / and 8	. 8
produce M or X	M
produce n or _	n _
verify " or X or z <sep> E z	no
produce a and ( and / and D	/ D a (
verify L <sep> y L ` w	yes
verify , and C <sep> v O	no
produce H or @ or X	H
produce [ and >	> [
verify c and ` <sep> | w 5 7 Z c `	yes
verify s and Z and x and 4 <sep> f * g	no
verify 5 <sep> 5 n g # m * H	yes
produce [ and o and 5	[ 5 o
verify % <sep> L > n	no
produce ? and g and 4	? 4 g
produce not ; and V and w and u	Q V w u
verify c and l <sep> i W	no
verify - and # and t and 5 <sep> - # 5 t	yes
produce " or + or !	+ ! "
produce [ and not K	[ 2
verify ( <sep> - J = _ h U	no
verify e or 1 or | <sep> e D | A | q ~	yes
produce 2 or d or 6	d 2
produce J or B or i	i J
produce 6 and I and X	X 6 I
verify k <sep> k	yes
produce t or ^ or }	} t ^
produce k and not \	k *
verify X and not " and and not R <sep> " E C | = U e R "	no
produce x and > and n and =	n x = >
verify ( and not ) and and not } <sep> ^ l p ? K ( Q	yes
verify not o and and X <sep> | D i X 6 Q	yes
verify 5 or @ or | or T <sep> F @ T c 5	yes
produce J or i	i J
produce M and not e	M K
verify / <sep> w @ ! < U 8	no
produce 9 and M	9 M
produce g or s or o	g o
produce 8 and } and W	W 8 }
verify } and } and <sep> d _ O }	no
produce D or (	D
verify d or \ or ' <sep> o \ 7 ; d ' b -	yes
produce E and @	E @
produce ~ and not $ and not $ and	~ m >
produce n and q and not U	n q J
produce \ and not H and k and ;	\ w k ;
verify : or ; <sep> ' E : ; H *	yes
produce D or )	D )
produce P and }	P }
verify % or + or # <sep> a S ' z \ w # U	yes
verify u or P <sep> - a 1 8 . V |	no
produce | and X	X |
produce not 3 and not v	^ M
verify not \ and and not [ and and 1 <sep> m z I O ^ [ \	no
produce # and ; and i and "	" # ; i
produce n and ~ and ^	^ n ~
verify ~ or \ <sep> " Y ~ \ A	yes
produce b or c or n	c n
verify U <sep> Q	no
produce - and not [	- +
produce ! and k	k !
verify h or ~ <sep> | % 8 X ~ x ~	yes
produce + or &	+ &
produce ! and m and X and C	! X C m
verify x or 0 or - <sep> $ c _ + F b P	no
produce Z or ; or & or k	k ;
verify w and T and - <sep> l w ' _ - T	yes
produce not , and not /	$ t
verify not Z and and not d and and not s <sep> J X @ S ^ 5 M o K | s Z d	no
produce " or +	" +
verify \ and 5 and % and d <sep> d % 5 g \	yes
verify # or } or C <sep> 5 J #	yes
verify 1 and # and K and + <sep> 9 g ( "	no
produce r and V and V and I	r V I V
verify r and K and y and w <sep> \ S _ ^ c 1	no
produce S and not D and not s and not b	S h ? >
verify not y and and not k and and not x <sep> C N W ! x y k	no
produce W or $ or v or 7	W 7 $ v
verify not O and and not / and and not 2 and and not X <sep> ( c ( 9 g e	yes
produce 2 and { and G	G 2 {
verify h or ~ or y or V <sep> C y h V ~	yes
verify w or f or } or C <sep> } f	yes
produce h and S and K and o	h S K o
verify not " and and not L <sep> p x \ { f z 8 F	yes
produce ! and not | and not 2 and not '	! G t d
produce not ~ and not 7 and not 4	m F p
produce E or H	H
verify V and 0 <sep> 5 & C ) V e $	no
verify \ and d and 6 and 4 <sep> ~ D > - W Q	no
verify ~ or # or 4 or ? <sep> j	no
verify [ and s and 6 <sep> C	no
verify _ and @ <sep> _ @ f <	yes
produce Q and not G	Q >
produce not x and not S and U	# . U
produce m and k and N and .	k N m .
produce h or c or q	q
verify not } and and # and $ <sep> p I $ # ( r z	yes
verify V <sep> a	no
produce x and not 7 and a and s	x * a s
verify J or I or & or J or <sep> & - Q d q	yes
verify w or y or $ or E <sep> p =	no
produce o and } and ~	o ~ }
produce 0 and not 2 and not u	0 ? O
produce 0 or + or \ or + or	0 +
verify 4 or $ or ' or \ <sep> " b D : % { i	no
verify = and # <sep> # } = c K r k ( #	yes
produce ) and x	x )
verify 0 or T <sep> X [ B h N !	no
verify not T and and k and not | and and not + <sep> / k ~ 6 R	yes
verify ~ and not r and and + and not k <sep> u z ~ 9 , +	yes
produce \ and not w and T and not .	\ K T \
produce not m and not %	Z ]
verify L and H and ] <sep> L H | ]	yes
verify m and W <sep> m d k W P ' } R W	yes
produce = or n or b or S	=
verify L <sep> | _ x } L 3	yes
produce l and not O	l G
verify 5 and ~ and not , <sep> T W # ,	no
verify v and ] and : and * <sep> n 0 G ' [ W	no
produce / and not S and not S and	/ B M
produce T and u and A and J	A T u J
produce f or f or K or F	K
verify ; or 7 <sep> 2 ; E F 7	yes
verify v and not Q and and not ] <sep> $ v l _ U 6	yes
verify r or $ or 0 <sep> 6 # ! k	no
produce W and 8 and K	K W 8
produce d and 9 and O and Z	9 d O Z
produce O or " or V or N	" V N
verify w or Y or \ <sep> , G U w Y ' 0	yes
verify x and x and 5 <sep> G 8 Q ^ t P x	no
produce [ and ^ and not (	[ ^ X
verify not / and and not Q <sep> ! e V u 3 v V	yes
produce V or @	V
produce w and . and ! and '	w ' . !
verify B and ^ and v <sep> B v Y ^	yes
produce ? and [ and x	[ x ?
verify l or ; <sep> ; l	yes
verify 4 or [ or r <sep> s ` ,	no
produce not 2 and not C	j B
produce v and not `	v /
produce H or y or k or "	H k
verify U and M and I <sep> < % = q U E I 2 M `	yes
produce _ and / and F and >	_ > / F
produce F or $ or / or o	F
verify T <sep> H	no
verify A and [ <sep> m +	no
verify @ <sep> # 5 d Y @	no
produce ! or ! or * or 6	! 6
verify ' <sep> & c q /	no
verify N and G <sep> N E K 2 G _ ?	yes
produce h or 7	h 7
verify & or U or 8 or W <sep> e & a k	no
verify W <sep> : { W N !	yes
produce 3 or [ or D	D [ 3
verify not R and and not P and and not > and and * <sep> 1 6 b . A P R >	no
produce $ or U or F	$ F U
produce ~ and t and 5 and ~ and	~ 5 t ~
verify _ <sep> u '	no
produce M and H and m	H m M
verify < and N and not O and and c <sep> H % O	no
verify - or b or K or = <sep> H t h m	no
verify 8 and W <sep> u b I i 8 W @ c	yes
verify not . and and not H <sep> j l N u ~ > . H	no
produce . or I or j	. j
verify , <sep> l U O > N y 0	no
produce D or ? or v or (	? D
verify not o and and not J and and not M and and not * <sep> i A N % 9 = \ k | P ; * M J o	no
verify w or ( or + or [ <sep> a \ u E [ 6 W , ( w	yes
verify not M and and O <sep> f O `	yes
verify | and { and ~ and _ <sep> i A } & X F ~	no
verify = and _ <sep> J # g { 4 k	no
verify N and ] and z <sep> - ] C W N z _ ~	yes
produce not 6 and y and N and not {	7 y N e
verify n and not : and and not l <sep> ? 7 n B	yes
produce not n and ) and not h	` ) ~
produce f or ? or ` or L	L
produce 0 and k and | and u	0 k | u
produce 1 and a and } and t	} t a 1
produce not { and not A and m	% s m
verify H or v or & or X <sep> v H a	yes
produce not V and not #	? l
produce not > and not R and not _	l Z B
produce N and l	l N
produce D and g and _ and g and	D g _ g
verify x or S <sep> L u ` S	yes
produce H or y	H
produce not : and V	G V
verify b or @ or \ <sep> C 8	no
produce not < and 5	g 5
produce ] and 5 and not = and not S	] 5 ? ;
verify } and E <sep> ? E A } I 8	yes
verify 1 and T and a and D <sep> ;	no
produce - and [ and >	> - [
produce & or 6 or !	6 & !
verify not d and and not $ and and not , <sep> z U ! " T l H c	yes
produce I and u and T and &	& u T I
produce M or N or B	M N B
verify not A and and not b <sep> 1 g ; n Y % ~ N b A	no
produce not u and not " and not 2 and not i	2 % L R
produce ) and U and p	p ) U
produce not 0 and not Q and u and not 0 and	h G u 4
produce not $ and not 1 and not D and v	2 M y v
produce u or w or \ or I	I w
produce N and I and & and i	I N i &
produce not > and not ^	s e
verify E <sep> y q ) [ b Z	no
verify 5 or \ or = or , <sep> }	no
produce not m and not z and not w	= % T
verify not B and and L <sep> o L	yes
verify k or h <sep> ' ,	no
verify not ( and and not h and and not - and and not | <sep> K s ! d	yes
verify not @ and and not + and and not a and and r <sep> 7 I y @ + a	no
verify N or U <sep> | q 0 3 @ ? X N	yes
produce S and not ? and not U and not )	S c V Z
verify 8 or X or L or 3 <sep> ] A o % ( 3 + n	yes
verify not R and and not 8 <sep> t x E N U ~ #	yes
produce N and & and not M and H	N & 4 H
produce not i and Z and not |	s Z C
verify q and not l and and m and ; <sep> c q a \ m $ - ;	yes
verify T and a and - and k <sep> )	no
produce M and G and m and w	M G w m
produce Y or ~ or q or <	q Y < ~
verify , or # or % <sep> 7 ` # X	yes
verify 9 or 2 or l <sep> 2 l	yes
verify i or O or ` <sep> i 7 y O ! A a	yes
verify d or A <sep> r w g @ d # A V 8	yes
verify / and 7 and 8 <sep> h 1 F B	no
produce j and not 9 and not %	j { _
verify j <sep> r	no
verify not g and and not 7 and and not < and and not i <sep> ( t a S j @ ) -	yes
verify E and e <sep> : N ~ F s &	no
verify % and ~ and + <sep> S \ 6	no
verify b and e and a <sep> ; b a b r 3 e	yes
produce 9 and E	E 9
produce = or ) or v or <	) = v <
verify @ or D <sep> O c _ [ y Y	no
produce q and K and a and W	W K q a
produce not m and w	T w
verify not T and and not $ and and not Z <sep> T \ S 9 m < $ Z T	no
produce P or K or W	W K P
produce not v and not R and not 5	t E I
produce q or P or x	P x
verify % and h and 5 and # <sep> :	no
verify / or X or O or G <sep> 4 ? S G | p Z Q	yes
verify 2 or M <sep> : G 2 - X [ |	yes
verify i and * <sep> l Y C H v a	no
verify 4 <sep> g	no
produce not S and not 7	o ]
verify i or O or : or 2 <sep> 5 )	no
verify J or ! or o <sep> R ( + ] ^ ! o P g	yes
produce G and O and j and d	O G d j
produce ^ and , and not < and not h	^ , F Q
produce B or " or A	B
produce o or 1 or /	1
produce / and 8 and / and	8 / /
verify 9 <sep> K	no
verify 7 and g and z <sep> v z g 7	yes
produce not & and not M	= }
verify C or h or - <sep> -	yes
verify G <sep> 5 b	no
produce 0 and 9	0 9
produce not L and not b and not S and not [	I G / #
produce not 0 and V	; V
verify t and k <sep> t ~ + ` Y ] r k	yes
produce not ( and not _	e o
verify not 0 and and not - and and not d <sep> ? { N d - 0	no
verify n and < and J and not " <sep> V \ < $ e . p n ) J k	yes
produce @ and H	H @
produce ` and -	- `
produce - and S and not t and 3	- S s 3
verify q or J or . <sep> J } . ~ q	yes
verify q and B and ; <sep> K B ; q C	yes
verify & and & and <sep> & &	yes
verify | and | and <sep> |	no
verify s or C <sep> 8 o , { R .	no
produce Q and not w and not .	Q ) U
produce @ and not A	@ \
produce H or e or M	H
produce not F and not } and ( and not [	\ $ ( k
produce = and [ and [ and q	= [ [ q
verify m and ; and l and : <sep> ; y m l a : : ? <	yes
verify not z and and not * and and : <sep> j : > t g = F	yes
produce J or 0 or E or N	0 E
produce not } and not ~	? X
produce = and not 4 and t	= r t
verify 4 <sep> 4 T 7 "	yes
produce 6 or A or X	X
verify y and s <sep> ~	no
verify h and not D and and not { and and not 4 <sep> & k r + a h } ) V	yes
produce k or 9 or M or B	9 B
verify - and { and Y and 0 <sep> , 9 k c M }	no
produce not i and not X	) t
produce D and not 4 and not , and not (	D O % '
produce E or H or M or C	M H C E
verify + <sep> +	yes
produce L or a or R	L
verify ? <sep> 8 / _ y ! | ?	yes
produce m and B and : and V	m B V :
verify y or ) or - or 5 <sep> Z y - ) h 5 x	yes
verify not ' and and not y and and not D <sep> $ \ 9 2 T j g e D y '	no
produce not 5 and not t	! W
produce 4 or b	4
verify < and L <sep> | i	no
produce ` or ]	] `
produce P or <	< P
verify " and H and j <sep> l ? " # 2 v @ a H j	yes
verify 6 or d or - <sep> - ! =	yes
produce X and not k and not .	X U s
produce not n and not t and not 7	/ v P
produce P or 4 or q or Y	Y P 4 q
produce H or d or A or B	d H A B
produce * and + and * and	* + *
verify V and b <sep> ? & 4	no
verify . <sep> k i ? . _ % (	yes
produce not F and not P and not L and not >	i W " b
produce 9 and \ and 2 and @	\ 2 @ 9
verify x or 1 <sep> 1 x f	yes
verify A <sep> A	yes
produce { and X and i	X i {
produce n or o or L or ~	n ~
verify ' <sep> = (	no
produce ' or I	I '
produce not \ and not m and not m and not I	U D 8 _
verify not N and and not ] <sep> d " F 3	yes
verify , and { <sep> n , > . { Q = 8	yes
produce 0 or Z or {	Z {
verify > or ` <sep> > G H } # ` ,	yes
verify { <sep> Q _ {	yes
verify 9 or n or G <sep> F K	no
produce @ and y	y @
verify < <sep> e 7 ` < g n i	yes
verify C and not 5 and and not _ <sep> S C 8 [ x n T )	yes
verify not @ and and Z and not h <sep> G + g y q + , e @ h	no
produce n and not a	n U
produce L and D	L D
verify not K and and not ? <sep> 8 8 1 I f ; j K ?	no
verify not M and and not v and and not G <sep> 0 E W A L v M G	no
produce x and )	) x
verify L and m and ! <sep> q L ! m	yes
produce A or E	A E
verify U and & and not g and and G <sep> G g	no
verify | <sep> | X ' n 0 F m	yes
verify r and V <sep> c V Q L M r	yes
produce N and l	l N
verify N <sep> + * E 3 p	no
